event_id,data_status,season,team,player_name,position_group,minute,x_120,y_80,zone_id,field_side,field_depth,foul_type,current_yellow_before_event,transition_danger,referee_strictness_proxy,model_probability_yellow,is_yellow_card,model_probability_red,is_red_card
SYN_FOUL_000455,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,63,47.85,66.6,Z039,right_wing,middle_third,late_tackle,0,low,0.638,0.1111,0,0.003,0
SYN_FOUL_000456,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,3,22.44,67.18,Z023,right_wing,own_half,normal_contact,0,low,0.357,0.0363,0,0.003,0
SYN_FOUL_000457,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,13,98.31,38.8,Z076,central,final_third_outside_box,dissent,0,low,0.719,0.1419,0,0.003,0
SYN_FOUL_000458,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,59,3.81,41.44,Z005,central,own_half,shirt_pull,0,low,0.301,0.0333,0,0.003,0
SYN_FOUL_000459,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,91,62.52,59.84,Z054,right_half_space,middle_third,shirt_pull,0,medium,0.665,0.0734,0,0.003,0
SYN_FOUL_000460,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,54,45.04,60.06,Z039,right_wing,middle_third,stopping_counter,0,low,0.472,0.0874,1,0.003,0
SYN_FOUL_000461,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,74,82.51,25.06,Z067,left_half_space,final_third_outside_box,normal_contact,1,low,0.529,0.0409,0,0.003,0
SYN_FOUL_000462,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,62,1.42,46.41,Z005,central,own_half,shirt_pull,0,medium,0.103,0.0245,0,0.003,0
SYN_FOUL_000463,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,50,91.03,16.32,Z074,left_wing,final_third_outside_box,normal_contact,0,low,0.339,0.0389,1,0.003,0
SYN_FOUL_000464,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,29,43.21,26.03,Z035,left_half_space,middle_third,stopping_counter,0,medium,0.598,0.1049,0,0.003,0
SYN_FOUL_000465,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,19,33.08,21.72,Z027,left_half_space,own_half,shirt_pull,1,low,0.445,0.0416,0,0.003,0
SYN_FOUL_000466,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,47,47.42,24.83,Z035,left_half_space,middle_third,tactical_foul,0,high,0.301,0.1725,0,0.003,0
SYN_FOUL_000467,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,55,92.05,44.01,Z077,central,final_third_outside_box,reckless_tackle,0,high,0.495,0.3994,1,0.021,0
SYN_FOUL_000468,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,74,117.68,36.45,Z092,central,six_yard_box,normal_contact,0,medium,0.653,0.057,0,0.003,0
SYN_FOUL_000469,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,47,10.08,10.08,Z010,left_wing,own_half,late_tackle,0,low,0.754,0.162,0,0.003,0
SYN_FOUL_000470,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,38,77.51,30.63,Z060,central,middle_third,late_tackle,0,medium,0.709,0.1525,0,0.003,0
SYN_FOUL_000471,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,42,100.25,28.49,Z083,left_half_space,penalty_area,late_tackle,0,low,0.627,0.1363,0,0.003,0
SYN_FOUL_000472,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,28,68.55,71.14,Z056,right_wing,middle_third,reckless_tackle,0,low,0.461,0.2474,0,0.021,0
SYN_FOUL_000473,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,55,73.17,9.25,Z057,left_wing,middle_third,late_tackle,0,high,0.459,0.1954,0,0.003,0
SYN_FOUL_000474,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,2,2.6,15.55,Z002,left_wing,own_half,shirt_pull,0,high,0.654,0.1297,0,0.003,0
SYN_FOUL_000475,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,61,20.83,51.18,Z022,right_half_space,own_half,normal_contact,0,medium,0.382,0.0415,0,0.003,0
SYN_FOUL_000476,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,50,79.25,25.22,Z059,left_half_space,middle_third,shirt_pull,0,low,0.851,0.0667,0,0.003,0
SYN_FOUL_000477,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,82,68.75,4.77,Z049,left_wing,middle_third,dissent,0,medium,0.57,0.1432,0,0.003,0
SYN_FOUL_000478,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,84,89.11,0.04,Z065,left_wing,final_third_outside_box,normal_contact,0,medium,0.58,0.0647,0,0.003,0
SYN_FOUL_000479,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,82,2.62,76.27,Z008,right_wing,own_half,normal_contact,0,low,0.513,0.0642,0,0.003,0
SYN_FOUL_000480,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,56,48.51,40.64,Z037,central,middle_third,late_tackle,1,high,0.608,0.2354,0,0.003,0
SYN_FOUL_000481,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,95,117.45,65.38,Z095,right_wing,wide_final_third,normal_contact,0,low,0.317,0.0434,0,0.003,0
SYN_FOUL_000482,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,37,4.43,29.38,Z003,left_half_space,own_half,shirt_pull,0,medium,0.537,0.0415,0,0.003,0
SYN_FOUL_000483,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,68,97.01,77.05,Z080,right_wing,final_third_outside_box,tactical_foul,0,low,0.649,0.1289,0,0.003,0
SYN_FOUL_000484,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,6,113.13,36.95,Z092,central,six_yard_box,normal_contact,0,medium,0.334,0.0303,1,0.003,0
SYN_FOUL_000485,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,86,95.16,74.67,Z080,right_wing,final_third_outside_box,tactical_foul,0,medium,0.436,0.1189,0,0.003,0
SYN_FOUL_000486,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,5,34.7,42.68,Z029,central,own_half,late_tackle,1,low,0.39,0.0775,0,0.003,0
SYN_FOUL_000487,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,69,13.31,73.02,Z016,right_wing,own_half,normal_contact,0,low,0.686,0.06,0,0.003,0
SYN_FOUL_000488,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,58,74.67,36.22,Z060,central,middle_third,late_tackle,0,low,0.814,0.1614,0,0.003,0
SYN_FOUL_000489,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,21,107.07,20.02,Z083,left_half_space,penalty_area,normal_contact,0,medium,0.765,0.0741,0,0.003,0
SYN_FOUL_000490,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,94,19.44,72.89,Z016,right_wing,own_half,reckless_tackle,0,high,0.533,0.5131,1,0.021,0
SYN_FOUL_000491,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,58,47.56,21.71,Z035,left_half_space,middle_third,tactical_foul,0,medium,0.232,0.0773,0,0.003,0
SYN_FOUL_000492,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Jarell Quansah,DF,53,17.96,76.68,Z016,right_wing,own_half,normal_contact,0,low,0.272,0.0351,0,0.003,0
SYN_FOUL_000493,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,41,21.52,18.29,Z018,left_wing,own_half,normal_contact,0,medium,0.577,0.0509,0,0.003,0
SYN_FOUL_000494,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,50,13.1,71.14,Z016,right_wing,own_half,handball,0,low,0.182,0.0305,0,0.003,0
SYN_FOUL_000495,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,71,65.38,54.74,Z054,right_half_space,middle_third,reckless_tackle,0,low,0.514,0.2634,0,0.021,0
SYN_FOUL_000496,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Kostas Tsimikas,DF,36,75.72,35.31,Z060,central,middle_third,normal_contact,0,low,0.478,0.0481,0,0.003,0
SYN_FOUL_000497,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,83,97.17,13.79,Z074,left_wing,final_third_outside_box,normal_contact,0,high,0.487,0.117,0,0.003,0
SYN_FOUL_000498,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,27,53.81,47.4,Z045,central,middle_third,normal_contact,0,low,0.396,0.0424,0,0.003,0
SYN_FOUL_000499,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Harvey Elliott,MF,58,27.35,1.97,Z017,left_wing,own_half,normal_contact,0,low,0.548,0.0487,0,0.003,0
SYN_FOUL_000500,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,82,32.83,15.26,Z026,left_wing,own_half,shirt_pull,0,low,0.441,0.0455,1,0.003,0
SYN_FOUL_000501,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Wataru Endo,MF,30,75.78,0.58,Z057,left_wing,middle_third,tactical_foul,0,medium,0.336,0.0822,0,0.003,0
SYN_FOUL_000502,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,87,46.16,41.59,Z037,central,middle_third,normal_contact,0,high,0.481,0.1266,0,0.003,0
SYN_FOUL_000503,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,84,53.98,54.5,Z046,right_half_space,middle_third,tactical_foul,0,low,0.922,0.227,0,0.003,0
SYN_FOUL_000504,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,33,25.14,47.46,Z021,central,own_half,normal_contact,0,high,0.535,0.0875,0,0.003,0
SYN_FOUL_000505,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,49,50.49,14.72,Z042,left_wing,middle_third,normal_contact,0,high,0.622,0.1135,0,0.003,0
SYN_FOUL_000506,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,80,21.98,25.82,Z019,left_half_space,own_half,shirt_pull,0,medium,0.262,0.0399,0,0.003,0
SYN_FOUL_000507,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,73,117.62,52.25,Z094,right_half_space,penalty_area,late_tackle,0,low,0.602,0.1056,0,0.003,0
SYN_FOUL_000508,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,41,47.57,67.21,Z039,right_wing,middle_third,shirt_pull,0,medium,0.574,0.0439,0,0.003,0
SYN_FOUL_000509,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,53,89.95,15.56,Z066,left_wing,final_third_outside_box,stopping_counter,0,high,0.61,0.2546,0,0.003,0
SYN_FOUL_000510,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,63,51.32,70.33,Z048,right_wing,middle_third,shirt_pull,0,medium,0.416,0.0344,0,0.003,0
SYN_FOUL_000511,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Darwin Núñez,FW,69,70.81,42.31,Z061,central,middle_third,reckless_tackle,0,low,0.282,0.1753,0,0.021,0
SYN_FOUL_000512,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,15,36.62,63.71,Z031,right_wing,own_half,normal_contact,0,low,0.554,0.0426,0,0.003,0
SYN_FOUL_000513,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,4,12.37,26.66,Z011,left_half_space,own_half,stopping_counter,0,low,0.179,0.0652,0,0.003,0
SYN_FOUL_000514,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,81,95.94,74.87,Z080,right_wing,final_third_outside_box,late_tackle,1,low,0.248,0.0792,0,0.003,0
SYN_FOUL_000515,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,19,61.35,35.63,Z052,central,middle_third,tactical_foul,0,low,0.489,0.0897,0,0.003,0
SYN_FOUL_000516,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,93,7.44,4.64,Z001,left_wing,own_half,normal_contact,0,medium,0.702,0.0674,0,0.003,0
SYN_FOUL_000517,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,75,15.81,49.25,Z013,central,own_half,tactical_foul,0,high,0.248,0.1297,0,0.003,0
SYN_FOUL_000518,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,69,64.95,11.68,Z050,left_wing,middle_third,shirt_pull,0,low,0.381,0.0377,0,0.003,0
SYN_FOUL_000519,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,87,5.12,54.32,Z006,right_half_space,own_half,handball,0,low,0.32,0.0378,1,0.003,0
SYN_FOUL_000520,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,52,82.23,9.02,Z065,left_wing,final_third_outside_box,normal_contact,0,low,0.784,0.0762,0,0.003,0
SYN_FOUL_000521,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,3,75.35,24.26,Z059,left_half_space,middle_third,late_tackle,0,low,0.322,0.0883,0,0.003,0
SYN_FOUL_000522,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,27,62.93,4.47,Z049,left_wing,middle_third,shirt_pull,0,medium,0.647,0.0621,1,0.003,0
SYN_FOUL_000523,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,26,26.82,0.65,Z017,left_wing,own_half,tactical_foul,0,high,0.738,0.2461,0,0.003,0
SYN_FOUL_000524,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,39,84.45,21.46,Z067,left_half_space,final_third_outside_box,dissent,0,medium,0.318,0.0731,0,0.003,0
SYN_FOUL_000525,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,77,114.68,20.81,Z091,left_half_space,penalty_area,dissent,0,low,0.154,0.0722,0,0.003,0
SYN_FOUL_000526,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,24,13.84,10.3,Z010,left_wing,own_half,late_tackle,0,low,0.715,0.1538,0,0.003,0
SYN_FOUL_000527,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,71,103.67,21.25,Z083,left_half_space,penalty_area,normal_contact,0,medium,0.415,0.0344,0,0.003,0
SYN_FOUL_000528,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,8,68.2,62.18,Z055,right_wing,middle_third,tactical_foul,0,low,0.875,0.19,0,0.003,0
SYN_FOUL_000529,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,73,64.35,28.9,Z051,left_half_space,middle_third,normal_contact,0,medium,0.786,0.0696,0,0.003,0
SYN_FOUL_000530,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,27,114.32,71.96,Z096,right_wing,wide_final_third,shirt_pull,0,low,0.282,0.0323,0,0.003,0
SYN_FOUL_000531,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,74,32.11,55.16,Z030,right_half_space,own_half,normal_contact,0,low,0.622,0.0598,0,0.003,0
SYN_FOUL_000532,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,51,61.41,39.27,Z052,central,middle_third,reckless_tackle,0,low,0.436,0.2401,0,0.021,0
SYN_FOUL_000533,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,39,17.57,68.82,Z015,right_wing,own_half,handball,0,high,0.392,0.0892,0,0.003,0
SYN_FOUL_000534,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,87,29.12,36.76,Z020,central,own_half,tactical_foul,0,medium,0.257,0.1007,1,0.003,0
SYN_FOUL_000535,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Alexis Mac Allister,MF,65,104.78,41.6,Z085,central,penalty_area,normal_contact,0,high,0.79,0.1435,0,0.003,0
SYN_FOUL_000536,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,79,119.29,33.42,Z092,central,six_yard_box,reckless_tackle,0,low,0.564,0.3,0,0.021,0
SYN_FOUL_000537,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,52,29.08,21.51,Z019,left_half_space,own_half,normal_contact,0,medium,0.824,0.064,0,0.003,0
SYN_FOUL_000538,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,91,26.74,2.75,Z017,left_wing,own_half,shirt_pull,0,low,0.7,0.0672,0,0.003,0
SYN_FOUL_000539,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,72,4.61,65.87,Z007,right_wing,own_half,tactical_foul,1,low,0.419,0.1016,0,0.003,0
SYN_FOUL_000540,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,63,57.51,19.53,Z042,left_wing,middle_third,dissent,0,high,0.207,0.1396,0,0.003,0
SYN_FOUL_000541,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,16,116.13,53.1,Z094,right_half_space,penalty_area,tactical_foul,0,medium,0.353,0.0924,0,0.003,0
SYN_FOUL_000542,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,20,20.54,3.77,Z017,left_wing,own_half,late_tackle,0,low,0.429,0.0821,0,0.003,0
SYN_FOUL_000543,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,17,64.67,38.56,Z052,central,middle_third,late_tackle,0,low,0.701,0.1507,0,0.003,0
SYN_FOUL_000544,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,77,54.44,66.93,Z047,right_wing,middle_third,normal_contact,0,low,0.54,0.0608,0,0.003,0
SYN_FOUL_000545,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,18,2.95,57.49,Z006,right_half_space,own_half,late_tackle,0,low,0.565,0.1001,0,0.003,0
SYN_FOUL_000546,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,11,88.45,78.69,Z072,right_wing,final_third_outside_box,shirt_pull,0,medium,0.293,0.0284,0,0.003,0
SYN_FOUL_000547,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,83,98.44,16.04,Z074,left_wing,final_third_outside_box,late_tackle,0,low,0.316,0.1002,0,0.003,0
SYN_FOUL_000548,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,6,57.48,49.15,Z045,central,middle_third,stopping_counter,1,medium,0.855,0.1504,0,0.003,0
SYN_FOUL_000549,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,15,45.28,50.11,Z038,right_half_space,middle_third,normal_contact,0,low,0.566,0.055,0,0.003,0
SYN_FOUL_000550,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Diogo Jota,FW,88,73.53,60.0,Z062,right_half_space,middle_third,stopping_counter,0,low,0.411,0.1004,0,0.003,0
SYN_FOUL_000551,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Curtis Jones,MF,46,20.66,73.34,Z024,right_wing,own_half,reckless_tackle,0,low,0.484,0.2544,0,0.021,0
SYN_FOUL_000552,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Dominik Szoboszlai,MF,48,44.09,75.88,Z040,right_wing,middle_third,tactical_foul,0,medium,0.739,0.1458,1,0.003,0
SYN_FOUL_000553,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Cody Gakpo,FW,65,44.0,65.76,Z039,right_wing,middle_third,shirt_pull,0,low,0.402,0.0337,0,0.003,0
SYN_FOUL_000554,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Luis Díaz,FW,29,57.82,16.0,Z042,left_wing,middle_third,reckless_tackle,1,medium,0.663,0.2811,1,0.071,0
SYN_FOUL_000555,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ibrahima Konaté,DF,89,26.14,31.72,Z020,central,own_half,normal_contact,0,high,0.413,0.1152,0,0.003,0
SYN_FOUL_000556,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,33,68.6,44.07,Z053,central,middle_third,reckless_tackle,0,medium,0.41,0.2325,1,0.021,0
SYN_FOUL_000557,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Andy Robertson,DF,72,79.23,72.7,Z064,right_wing,middle_third,late_tackle,0,high,0.878,0.344,0,0.003,0
SYN_FOUL_000558,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,57,93.91,1.65,Z073,left_wing,final_third_outside_box,late_tackle,0,medium,0.652,0.1411,0,0.003,0
SYN_FOUL_000559,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,88,73.42,6.84,Z057,left_wing,middle_third,stopping_counter,0,high,0.322,0.2167,0,0.003,0
SYN_FOUL_000560,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,20,59.01,59.66,Z046,right_half_space,middle_third,tactical_foul,0,medium,0.23,0.0771,0,0.003,0
SYN_FOUL_000561,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,34,75.35,56.3,Z062,right_half_space,middle_third,late_tackle,1,medium,0.514,0.1163,0,0.003,0
SYN_FOUL_000562,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,28,109.82,71.08,Z088,right_wing,wide_final_third,handball,0,low,0.646,0.0564,0,0.003,0
SYN_FOUL_000563,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Conor Bradley,DF,77,23.69,50.94,Z022,right_half_space,own_half,shirt_pull,0,medium,0.763,0.0929,0,0.003,0
SYN_FOUL_000564,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Virgil van Dijk,DF,29,85.05,37.48,Z068,central,final_third_outside_box,shirt_pull,0,low,0.368,0.0407,0,0.003,0
SYN_FOUL_000565,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Mohamed Salah,FW,29,75.35,43.17,Z061,central,middle_third,late_tackle,0,low,0.728,0.1262,0,0.003,0
SYN_FOUL_000566,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Ryan Gravenberch,MF,63,87.68,61.29,Z071,right_wing,final_third_outside_box,normal_contact,0,low,0.53,0.0473,0,0.003,0
SYN_FOUL_000567,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Trent Alexander-Arnold,DF,46,101.6,45.43,Z085,central,penalty_area,tactical_foul,0,low,0.322,0.0883,0,0.003,0
