event_id,data_status,season,team,competition,match_id,match_no,date_proxy,opponent_proxy,venue_proxy,minute,second,game_state_proxy,player_name,position_group,x_120,y_80,x_m,y_m,zone_id,distance_to_goal_m,open_goal_angle_deg,in_penalty_area,in_six_yard_box,field_side,field_depth,body_part,shot_technique,play_pattern,under_pressure,one_v_one,keeper_distance_m,defender_count_in_shot_cone,big_chance_proxy,model_probability_goal,is_shot_on_target,is_goal,target_for_model
SYN_SHOT_000782,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-10,Wolverhampton Wanderers,away,59,33,drawing,Luis Díaz,FW,119.5,51.97,104.56,44.18,Z094,10.19,2.03,1,0,right_half_space,penalty_area,right_foot,curled,high_press_recovery,0,1,7.01,1,1,0.3263,1,0,0
SYN_SHOT_000783,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_02,2,2024-08-28,Aston Villa,away,29,51,winning,Mohamed Salah,FW,89.0,33.45,77.88,28.43,Z068,27.69,14.77,0,0,central,final_third_outside_box,left_foot,chip,open_play,0,0,2.59,0,0,0.0134,0,0,0
SYN_SHOT_000784,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-26,Wolverhampton Wanderers,home,9,22,winning,Mohamed Salah,FW,107.55,1.0,94.11,0.85,Z081,34.89,3.79,0,0,left_wing,wide_final_third,left_foot,volley,open_play,0,0,1.55,2,0,0.0025,0,0,0
SYN_SHOT_000785,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_15,15,2024-11-30,Nottingham Forest,home,52,52,losing,Cody Gakpo,FW,102.48,21.64,89.67,18.39,Z083,21.87,13.56,1,0,left_half_space,penalty_area,right_foot,normal,open_play,0,1,3.32,0,1,0.1748,1,1,1
SYN_SHOT_000786,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-23,Newcastle United,away,93,10,drawing,Mohamed Salah,FW,113.77,41.54,99.55,35.31,Z093,5.61,65.68,1,1,central,six_yard_box,right_foot,normal,open_play,1,0,4.44,0,1,0.9312,1,1,1
SYN_SHOT_000787,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_21,21,2025-01-09,Aston Villa,home,6,52,winning,Alexis Mac Allister,MF,91.55,46.1,80.11,39.19,Z077,25.42,16.06,0,0,central,final_third_outside_box,left_foot,normal,open_play,0,0,1.72,3,0,0.0069,1,0,0
SYN_SHOT_000788,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_05,5,2024-09-21,Brighton,home,21,36,winning,Mohamed Salah,FW,100.55,11.65,87.98,9.91,Z082,29.5,8.27,0,0,left_wing,wide_final_third,left_foot,first_time,open_play,1,0,2.33,3,0,0.0024,0,0,0
SYN_SHOT_000789,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_26,26,2025-02-14,Crystal Palace,away,35,56,drawing,Mohamed Salah,FW,108.52,78.88,94.96,67.05,Z088,34.54,3.57,0,0,right_wing,wide_final_third,left_foot,curled,open_play,0,0,5.04,1,0,0.0035,0,0,0
SYN_SHOT_000790,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_22,22,2025-01-19,Bournemouth,away,51,17,losing,Dominik Szoboszlai,MF,114.74,46.53,100.39,39.55,Z093,7.21,41.11,1,1,central,six_yard_box,right_foot,normal,high_press_recovery,1,0,5.49,2,0,0.6144,1,1,1
SYN_SHOT_000791,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_35,35,2025-04-20,Southampton,home,31,36,drawing,Mohamed Salah,FW,108.0,40.0,94.5,34.0,Z085,10.5,38.43,1,0,central,penalty_area,left_foot,normal,penalty,0,0,2.57,3,1,0.9661,1,1,1
SYN_SHOT_000792,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_11,11,2024-11-03,Leicester City,home,73,33,winning,Cody Gakpo,FW,113.28,30.76,99.12,26.15,Z092,9.81,27.45,1,0,central,six_yard_box,right_foot,half_volley,open_play,1,0,2.01,1,0,0.1182,1,0,0
SYN_SHOT_000793,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_28,28,2025-03-01,Fulham,away,3,33,drawing,Dominik Szoboszlai,MF,110.4,23.09,96.6,19.63,Z091,16.65,13.12,1,0,left_half_space,penalty_area,head,normal,open_play,0,0,3.39,4,0,0.0257,0,0,0
SYN_SHOT_000794,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_02,2,2024-09-01,Aston Villa,away,4,50,winning,Mohamed Salah,FW,109.54,42.62,95.84,36.23,Z085,9.42,41.64,1,0,central,penalty_area,left_foot,normal,counter_attack,1,0,4.11,3,0,0.2747,1,0,0
SYN_SHOT_000795,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_35,35,2025-04-18,Southampton,home,1,36,drawing,Cody Gakpo,FW,103.7,39.49,90.73,33.57,Z084,14.27,28.75,1,0,central,penalty_area,right_foot,normal,open_play,0,0,5.87,0,0,0.2091,0,0,0
SYN_SHOT_000796,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_37,37,2025-05-01,West Ham United,home,20,51,drawing,Luis Díaz,FW,114.81,29.5,100.46,25.08,Z091,10.01,20.95,1,1,left_half_space,penalty_area,head,normal,corner,0,0,3.06,2,0,0.2166,0,0,0
SYN_SHOT_000797,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-22,Newcastle United,away,56,10,winning,Mohamed Salah,FW,114.84,24.5,100.48,20.83,Z091,13.92,10.38,1,0,left_half_space,penalty_area,left_foot,normal,free_kick_indirect,0,0,0.5,2,0,0.0751,0,0,0
SYN_SHOT_000798,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_16,16,2024-12-08,Southampton,away,21,10,drawing,Luis Díaz,FW,109.3,31.77,95.63,27.0,Z084,11.69,29.08,1,0,central,penalty_area,right_foot,first_time,open_play,0,0,1.8,2,0,0.1344,1,0,0
SYN_SHOT_000799,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_15,15,2024-11-30,Nottingham Forest,home,17,52,winning,Virgil van Dijk,DF,103.58,58.16,90.64,49.43,Z086,21.08,13.7,1,0,right_half_space,penalty_area,right_foot,power,high_press_recovery,0,0,6.38,2,0,0.0272,0,0,0
SYN_SHOT_000800,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-08,Manchester City,away,90,33,drawing,Diogo Jota,FW,90.32,59.65,79.03,50.7,Z078,30.88,11.43,0,0,right_half_space,final_third_outside_box,right_foot,first_time,open_play,0,0,2.61,2,0,0.0048,0,0,0
SYN_SHOT_000801,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_31,31,2025-03-23,Manchester City,home,84,56,drawing,Ibrahima Konaté,DF,93.76,58.97,82.04,50.12,Z078,28.05,12.26,0,0,right_half_space,final_third_outside_box,other,volley,free_kick_indirect,1,0,2.38,3,0,0.0009,0,0,0
SYN_SHOT_000802,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_24,24,2025-02-02,Brighton,away,72,25,drawing,Federico Chiesa,FW,85.87,43.87,75.13,37.29,Z069,30.05,13.81,0,0,central,final_third_outside_box,left_foot,normal,open_play,1,0,1.37,5,0,0.0026,0,0,0
SYN_SHOT_000803,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_11,11,2024-11-03,Leicester City,home,46,3,losing,Mohamed Salah,FW,94.12,23.58,82.35,20.04,Z075,26.6,13.43,0,0,left_half_space,final_third_outside_box,left_foot,volley,direct_free_kick,1,0,2.97,1,0,0.0049,0,0,0
SYN_SHOT_000804,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-22,Newcastle United,away,92,42,drawing,Luis Díaz,FW,119.5,64.57,104.56,54.88,Z095,20.89,0.43,0,0,right_wing,wide_final_third,other,power,open_play,0,0,2.5,5,0,0.0025,0,0,0
SYN_SHOT_000805,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_10,10,2024-10-27,Ipswich Town,away,8,14,drawing,Cody Gakpo,FW,95.39,38.25,83.46,32.51,Z076,21.59,19.2,0,0,central,final_third_outside_box,right_foot,first_time,open_play,0,0,2.7,2,0,0.0201,0,0,0
SYN_SHOT_000806,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_26,26,2025-02-16,Crystal Palace,away,17,50,winning,Mohamed Salah,FW,101.14,12.04,88.5,10.23,Z082,28.94,8.34,0,0,left_wing,wide_final_third,right_foot,normal,open_play,0,0,1.43,1,0,0.0057,0,0,0
SYN_SHOT_000807,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-29,Wolverhampton Wanderers,home,12,23,winning,Diogo Jota,FW,100.31,69.81,87.77,59.34,Z087,30.64,7.76,0,0,right_wing,wide_final_third,left_foot,normal,open_play,0,0,2.95,5,0,0.0028,0,0,0
SYN_SHOT_000808,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_29,29,2025-03-07,Ipswich Town,home,75,27,winning,Luis Díaz,FW,104.6,59.85,91.53,50.87,Z086,21.59,12.29,1,0,right_half_space,penalty_area,right_foot,normal,open_play,1,0,5.27,1,0,0.0266,0,0,0
SYN_SHOT_000809,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-06,Manchester City,away,29,34,losing,Luis Díaz,FW,107.74,49.76,94.27,42.29,Z085,13.56,24.73,1,0,central,penalty_area,right_foot,power,open_play,0,0,4.2,4,0,0.0855,0,0,0
SYN_SHOT_000810,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-28,Chelsea,away,23,26,drawing,Jayden Danns,FW,102.78,70.11,89.93,59.6,Z088,29.7,7.23,0,0,right_wing,wide_final_third,left_foot,first_time,open_play,1,0,1.51,2,0,0.0024,0,0,0
SYN_SHOT_000811,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_32,32,2025-03-27,Manchester United,away,33,54,winning,Luis Díaz,FW,106.15,60.94,92.89,51.8,Z087,21.53,11.15,1,0,right_wing,wide_final_third,right_foot,normal,free_kick_indirect,0,0,2.79,2,0,0.0271,0,0,0
SYN_SHOT_000812,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_16,16,2024-12-06,Southampton,away,13,21,losing,Diogo Jota,FW,90.21,63.45,78.93,53.93,Z079,32.81,10.17,0,0,right_wing,final_third_outside_box,head,normal,open_play,0,0,3.53,6,0,0.002,0,0,0
SYN_SHOT_000813,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_35,35,2025-04-18,Southampton,home,23,32,drawing,Curtis Jones,MF,110.46,71.65,96.65,60.91,Z096,28.17,4.48,0,0,right_wing,wide_final_third,head,normal,corner,0,0,2.28,2,0,0.0018,0,0,0
SYN_SHOT_000814,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_16,16,2024-12-06,Southampton,away,16,55,winning,Mohamed Salah,FW,99.53,47.32,87.09,40.22,Z077,18.96,20.74,0,0,central,final_third_outside_box,right_foot,curled,open_play,0,0,2.98,1,0,0.0338,0,0,0
SYN_SHOT_000815,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_22,22,2025-01-17,Bournemouth,away,92,52,drawing,Darwin Núñez,FW,108.49,21.63,94.93,18.39,Z083,18.58,12.53,1,0,left_half_space,penalty_area,left_foot,normal,free_kick_indirect,0,0,1.99,1,0,0.0371,0,0,0
SYN_SHOT_000816,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_05,5,2024-09-21,Brighton,home,94,0,drawing,Cody Gakpo,FW,97.22,33.64,85.07,28.6,Z076,20.65,19.45,0,0,central,final_third_outside_box,other,normal,open_play,1,0,3.44,2,0,0.0093,0,0,0
SYN_SHOT_000817,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_11,11,2024-10-30,Leicester City,home,52,56,drawing,Mohamed Salah,FW,101.81,44.86,89.08,38.13,Z085,16.44,24.39,1,0,central,penalty_area,right_foot,normal,counter_attack,1,0,3.1,0,0,0.1621,0,0,0
SYN_SHOT_000818,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_03,3,2024-09-05,Bournemouth,home,53,0,losing,Cody Gakpo,FW,119.5,24.95,104.56,21.21,Z091,12.8,1.22,1,0,left_half_space,penalty_area,head,normal,high_press_recovery,0,1,3.95,4,1,0.1288,0,0,0
SYN_SHOT_000819,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_22,22,2025-01-19,Bournemouth,away,20,24,drawing,Trent Kone-Doherty,FW,107.04,64.83,93.66,55.11,Z087,23.96,8.42,0,0,right_wing,wide_final_third,right_foot,normal,counter_attack,0,0,3.44,1,0,0.0118,0,0,0
SYN_SHOT_000820,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_08,8,2024-10-10,Everton,away,47,24,drawing,Darwin Núñez,FW,109.12,38.47,95.48,32.7,Z084,9.61,41.44,1,0,central,penalty_area,right_foot,normal,free_kick_indirect,0,0,3.96,1,0,0.3255,1,0,0
SYN_SHOT_000821,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_31,31,2025-03-20,Manchester City,home,77,25,winning,Kieran Morrison,MF,105.7,23.4,92.49,19.89,Z083,18.86,14.98,1,0,left_half_space,penalty_area,head,normal,open_play,0,0,5.68,3,0,0.0193,0,0,0
SYN_SHOT_000822,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_28,28,2025-03-01,Fulham,away,31,10,losing,Mohamed Salah,FW,119.5,19.94,104.56,16.95,Z090,17.06,0.66,1,0,left_wing,wide_final_third,left_foot,normal,open_play,1,0,3.95,1,0,0.0377,0,0,0
SYN_SHOT_000823,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_23,23,2025-01-24,Brentford,home,41,20,winning,Mohamed Salah,FW,101.63,79.0,88.93,67.15,Z088,36.84,5.0,0,0,right_wing,wide_final_third,left_foot,first_time,open_play,0,0,1.62,4,0,0.0013,1,0,0
SYN_SHOT_000824,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_36,36,2025-04-23,Tottenham Hotspur,away,36,34,winning,Jayden Danns,FW,95.27,50.16,83.36,42.64,Z078,23.3,16.66,0,0,right_half_space,final_third_outside_box,head,half_volley,counter_attack,1,0,7.26,1,0,0.0075,0,0,0
SYN_SHOT_000825,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-29,Chelsea,away,91,33,drawing,Luis Díaz,FW,112.03,36.44,98.02,30.97,Z092,7.61,48.97,1,0,central,six_yard_box,right_foot,normal,counter_attack,1,1,4.05,1,1,0.7518,1,0,0
SYN_SHOT_000826,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_37,37,2025-05-01,West Ham United,home,67,7,winning,Cody Gakpo,FW,111.6,41.56,97.65,35.33,Z093,7.47,51.78,1,0,central,six_yard_box,right_foot,power,counter_attack,0,0,2.88,2,0,0.4765,1,1,1
SYN_SHOT_000827,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_36,36,2025-04-26,Tottenham Hotspur,away,95,35,losing,Alexis Mac Allister,MF,112.54,31.24,98.47,26.55,Z092,9.9,29.44,1,0,central,six_yard_box,right_foot,normal,corner,0,0,0.5,0,0,0.1364,1,1,1
SYN_SHOT_000828,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_31,31,2025-03-20,Manchester City,home,91,20,drawing,Cody Gakpo,FW,111.08,35.52,97.2,30.19,Z092,8.68,42.66,1,0,central,six_yard_box,left_foot,first_time,corner,1,0,0.5,1,0,0.1851,1,1,1
SYN_SHOT_000829,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_09,9,2024-10-19,Fulham,home,64,42,drawing,Mohamed Salah,FW,95.51,22.73,83.57,19.32,Z075,25.97,13.34,0,0,left_half_space,final_third_outside_box,left_foot,volley,counter_attack,0,0,3.52,2,0,0.0163,0,0,0
SYN_SHOT_000830,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-10,Wolverhampton Wanderers,away,5,46,drawing,Mohamed Salah,FW,110.99,18.86,97.12,16.03,Z090,19.62,8.82,1,0,left_wing,wide_final_third,left_foot,normal,open_play,1,1,4.84,3,1,0.0897,0,0,0
SYN_SHOT_000831,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_27,27,2025-02-22,Everton,home,67,16,drawing,Diogo Jota,FW,103.41,29.56,90.49,25.12,Z083,17.01,21.05,1,0,left_half_space,penalty_area,left_foot,first_time,open_play,0,0,3.03,1,0,0.093,1,0,0
SYN_SHOT_000832,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_20,20,2025-01-03,Arsenal,away,23,6,losing,Darwin Núñez,FW,109.62,35.44,95.92,30.12,Z084,9.87,38.32,1,0,central,penalty_area,right_foot,normal,open_play,0,0,4.47,4,0,0.2123,1,0,0
SYN_SHOT_000833,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_25,25,2025-02-05,Chelsea,home,84,18,winning,Cody Gakpo,FW,86.15,40.7,75.38,34.6,Z069,29.63,14.08,0,0,central,final_third_outside_box,head,curled,open_play,1,0,3.73,1,0,0.0042,0,0,0
SYN_SHOT_000834,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_36,36,2025-04-27,Tottenham Hotspur,away,31,21,losing,Luis Díaz,FW,89.01,66.38,77.89,56.42,Z071,35.18,9.21,0,0,right_wing,final_third_outside_box,right_foot,curled,high_press_recovery,1,0,2.9,0,0,0.0024,1,0,0
SYN_SHOT_000835,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_31,31,2025-03-20,Manchester City,home,4,25,losing,Alexis Mac Allister,MF,110.6,18.57,96.77,15.78,Z090,19.99,8.87,1,0,left_wing,wide_final_third,left_foot,normal,counter_attack,0,0,3.74,3,0,0.0299,0,0,0
SYN_SHOT_000836,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_04,4,2024-09-15,Brentford,away,90,14,winning,Mohamed Salah,FW,105.08,60.65,91.94,51.55,Z087,21.87,11.61,1,0,right_wing,wide_final_third,left_foot,normal,open_play,0,0,4.22,2,0,0.0437,0,0,0
SYN_SHOT_000837,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-09,Manchester City,away,65,55,losing,Mohamed Salah,FW,90.42,49.54,79.12,42.11,Z077,27.12,14.7,0,0,central,final_third_outside_box,left_foot,normal,free_kick_indirect,0,0,0.5,6,0,0.0056,0,0,0
SYN_SHOT_000838,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_28,28,2025-03-02,Fulham,away,33,19,winning,Andy Robertson,DF,87.0,13.5,76.12,11.48,Z066,36.62,9.05,0,0,left_wing,final_third_outside_box,right_foot,normal,open_play,1,0,4.71,4,0,0.0007,0,0,0
SYN_SHOT_000839,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_07,7,2024-10-05,Crystal Palace,home,61,12,winning,Luis Díaz,FW,104.87,32.26,91.76,27.42,Z084,14.78,25.29,1,0,central,penalty_area,right_foot,volley,corner,1,0,3.28,3,0,0.0501,0,0,0
SYN_SHOT_000840,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_14,14,2024-11-24,Newcastle United,away,94,39,drawing,Darwin Núñez,FW,94.55,11.64,82.73,9.9,Z074,32.81,8.71,0,0,left_wing,final_third_outside_box,left_foot,placed,open_play,1,0,5.72,2,0,0.0027,0,0,0
SYN_SHOT_000841,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-25,Chelsea,away,25,3,losing,Luis Díaz,FW,105.2,51.31,92.05,43.62,Z086,16.13,21.01,1,0,right_half_space,penalty_area,right_foot,normal,open_play,0,0,1.52,1,0,0.0668,0,0,0
SYN_SHOT_000842,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_12,12,2024-11-09,Manchester City,away,45,43,winning,Harvey Elliott,MF,103.39,44.61,90.46,37.91,Z085,15.06,26.52,1,0,central,penalty_area,head,power,throw_in,1,0,1.92,2,0,0.0446,0,0,0
SYN_SHOT_000843,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_06,6,2024-09-27,Chelsea,away,11,39,drawing,Jayden Danns,FW,104.25,22.9,91.22,19.46,Z083,20.03,14.58,1,0,left_half_space,penalty_area,left_foot,normal,open_play,0,0,6.72,1,0,0.0401,1,0,0
SYN_SHOT_000844,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_24,24,2025-01-31,Brighton,away,87,2,winning,Cody Gakpo,FW,96.58,73.79,84.51,62.72,Z080,35.28,6.95,0,0,right_wing,final_third_outside_box,left_foot,first_time,free_kick_indirect,0,0,6.74,3,0,0.0019,0,0,0
SYN_SHOT_000845,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_07,7,2024-10-05,Crystal Palace,home,9,44,drawing,Mohamed Salah,FW,79.49,37.07,69.55,31.51,Z060,35.54,11.73,0,0,central,middle_third,right_foot,normal,open_play,0,0,3.73,4,0,0.0033,0,0,0
SYN_SHOT_000846,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_25,25,2025-02-09,Chelsea,home,49,48,winning,Conor Bradley,DF,113.18,40.57,99.03,34.48,Z093,5.98,62.82,1,0,central,six_yard_box,right_foot,volley,free_kick_indirect,1,0,4.3,0,0,0.5418,1,1,1
SYN_SHOT_000847,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_28,28,2025-02-26,Fulham,away,68,16,drawing,Mohamed Salah,FW,115.93,50.93,101.44,43.29,Z094,9.95,16.94,1,0,right_half_space,penalty_area,right_foot,normal,open_play,0,1,4.27,3,1,0.3567,1,0,0
SYN_SHOT_000848,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_02,2,2024-09-01,Aston Villa,away,41,33,drawing,Luis Díaz,FW,101.83,42.22,89.1,35.89,Z085,16.01,25.6,1,0,central,penalty_area,right_foot,normal,counter_attack,1,0,5.22,1,0,0.1167,1,1,1
SYN_SHOT_000849,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_26,26,2025-02-15,Crystal Palace,away,81,31,winning,Cody Gakpo,FW,102.95,38.74,90.08,32.93,Z084,14.96,27.43,1,0,central,penalty_area,head,normal,open_play,1,0,3.03,2,0,0.0757,1,1,1
SYN_SHOT_000850,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_19,19,2024-12-27,Wolverhampton Wanderers,home,36,54,drawing,Mohamed Salah,FW,97.05,69.93,84.92,59.44,Z079,32.42,8.07,0,0,right_wing,final_third_outside_box,head,normal,free_kick_indirect,0,0,4.43,2,0,0.0033,0,0,0
SYN_SHOT_000851,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-09,Wolverhampton Wanderers,away,37,3,winning,Alexis Mac Allister,MF,112.09,31.28,98.08,26.59,Z092,10.14,29.52,1,0,central,six_yard_box,left_foot,normal,open_play,1,0,0.5,2,0,0.1072,0,0,0
SYN_SHOT_000852,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_30,30,2025-03-15,Leicester City,away,74,14,drawing,Mohamed Salah,FW,100.95,49.75,88.34,42.29,Z085,18.61,20.12,0,0,central,penalty_area,left_foot,normal,open_play,0,0,2.69,2,0,0.0271,0,0,0
SYN_SHOT_000853,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_38,38,2025-05-09,Wolverhampton Wanderers,away,5,41,losing,Mohamed Salah,FW,106.79,41.42,93.44,35.21,Z085,11.62,34.82,1,0,central,penalty_area,right_foot,normal,open_play,1,0,4.32,3,0,0.1549,1,0,0
SYN_SHOT_000854,synthetic_modelled_not_official_event_data,2024-25,Liverpool,Premier League,LIV_PL_2024_25_25,25,2025-02-05,Chelsea,home,86,24,losing,Diogo Jota,FW,112.18,29.1,98.16,24.74,Z091,11.51,22.79,1,0,left_half_space,penalty_area,right_foot,normal,open_play,1,0,4.23,2,0,0.1258,0,0,0
